2021-09-22 20:09:42 start                                   
2021-09-22 20:09:42 TLD:                                    https://www.tuwien.at
2021-09-22 20:09:42 crawled site:                           /tu-wien/organisation/zentrale-bereiche/studienabteilung/studienplaene
2021-09-22 20:09:42 temp download folder:                   /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/temp_downloads/
2021-09-22 20:09:42 curricula folder:                       /home/itsme/Desktop/git_repos/TU-Wien-curricula-archive/curricula/
2021-09-22 20:09:42 searchstr: 0                            BSc
2021-09-22 20:09:42 searchstr: 1                            MSc
2021-09-22 20:09:42 searchstr: 2                            Doktor
2021-09-22 20:09:42 searchstr: 3                            Erweiterungsstudium
2021-09-22 20:09:42 searchstr: 4                            Gemeinsame_Studienprogramme
2021-09-22 20:09:42 searchstr: 5                            Alte_Studienplaene
2021-09-22 20:09:42 fetching page source                    
2021-09-22 20:09:43 page crawling donw                      
2021-09-22 20:09:43 parsing page source                     
2021-09-22 20:09:43 cleanup extract_desc(&nbsp;):           Bauingenieurwesen&nbsp;
2021-09-22 20:09:43 cleanup extract_desc(&nbsp;):           Technische Chemie&nbsp;
2021-09-22 20:09:43 cleanup extract_desc(&nbsp;):           Finanz- und Versicherungsmathematik&nbsp;
2021-09-22 20:09:43 extracted file[0]:                      /fileadmin/Assets/dienstleister/studienabteilung/BSc_Studienplaene_2021/Bachelorstudium_Architektur_2021__3_.pdf|Architektur
2021-09-22 20:09:43 extracted file[0]:                      /fileadmin/Assets/dienstleister/studienabteilung/BSc_Studienplaene_2021/Bachelorstudium_Bauingenieurwesen_2021.pdf|Bauingenieurwesen
2021-09-22 20:09:43 extracted file[0]:                      /fileadmin/Assets/dienstleister/studienabteilung/BSc_Studienplaene_2021/Bachelorstudium_Geodaesie_und_Geoinformation_2021.pdf|Geodäsie und Geoinformation
2021-09-22 20:09:43 extracted file[0]:                      /fileadmin/Assets/dienstleister/studienabteilung/BSc_Studienplaene_2018/BachelorElektrotechnikundInformationstechnik.pdf|Elektrotechnik und Informationstechnik
2021-09-22 20:09:43 extracted file[0]:                      /fileadmin/Assets/dienstleister/studienabteilung/BSc_Studienplaene_2021/Bachelorstudium_Medieninformatik_und_Visual_Computing_2021.pdf|Medieninformatik und Visual Computing
